generic_id,created_at,complaint_status_id,voteup_count,city_id,ward_id,category_id,sub_category_id,civic_agency_id,title,description,location
W0590C211081,"Thane railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,991,313,314,28,"24-01-2017 14:13","Badly maintained Thane station","Station Rd, Shivaji Nagar, Thane East, Thane, Maharashtra 400601"
W090C211082,"Marine Lines railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,942,313,314,28,"24-01-2017 14:14","Badly maintained Marine Lines station","Chandan Wadi, Sonapur, Marine Lines, Mumbai, Maharashtra 400002"
W0350C211083,"Sewri railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,967,313,314,28,"24-01-2017 14:17","Badly maintained Sewri station","Comed Rambhau Dev Ji Patil Rd, Gandhi Nagar, Sewri, Mumbai, Maharashtra 400015"
W01670C211085,"Tilak Nagar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1099,313,314,28,"24-01-2017 14:19","Badly maintained Tilak Nagar station","Tilak Nagar Railway Station, Tilak Nagar, Chembur East, Mumbai, Maharashtra 400089"
W01820C211086,"Chembur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1114,313,314,28,"24-01-2017 14:20","Badly maintained Chembur station","Prakash Thorat Marg, Chembur Gaothan, Chembur East, Mumbai, Maharashtra 400071"
W0990C211087,"Seawoods-Darave railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1031,313,314,28,"24-01-2017 14:22","Badly maintained Seawoods-Darave station","?????? ???. ??, ??????, Sector 28, Nerul, Navi Mumbai, Maharashtra 400706"
W0710C211088,"Mahim railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,1,2,1003,313,314,28,"24-01-2017 14:23","Badly maintained Mahim station","Marinagar Colony, Central Government Staff Colony, Mahim, Mumbai, Maharashtra 400016"
W0630C211089,"Matunga railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,995,313,314,28,"24-01-2017 14:24","Badly maintained Matunga station","Matunga Central Railway Workshop, Hanuman Nagar, Dadar, Mumbai, Maharashtra 400019"
W000C211090,"Bhayandar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,0,313,314,28,"24-01-2017 14:25","Badly maintained Bhayandar station","Navghar Rd, Chandan nagar, Bhayandar East, Mira Bhayandar, Maharashtra 401101"
W0650C211091,"Sanpada railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,997,313,314,28,"24-01-2017 14:25","Badly maintained Sanpada station","Sanpada Subway, Sector 3, Sanpada, Navi Mumbai, Maharashtra 400705"
W02110C211093,"Vikhroli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1143,313,314,28,"24-01-2017 14:28","Badly maintained Vikhroli station","Vikhroli Station Road, Ram Hajare Marg, Ashok Nagar, Vikhroli East, Mumbai, Maharashtra 400083"
W0270C211094,"Mumbai Central railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,953,313,314,28,"24-01-2017 14:29","Badly maintained Mumbai Central station","Tulsiwadi Path, Dadal Estate, Bane Compound, Tardeo, Mumbai, Maharashtra 400034"
W000C211095,"Bhayandar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,0,313,314,28,"24-01-2017 14:29","Badly maintained Bhayandar station","Navghar Rd, Chandan nagar, Bhayandar East, Mira Bhayandar, Maharashtra 401101"
W0260C211096,"Panvel railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,952,313,314,28,"24-01-2017 14:30","Badly maintained Panvel station","Railway Station, Sector 18A, Forest Colony, Panvel, Navi Mumbai, Maharashtra 410206"
W0630C211097,"Matunga railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,995,313,314,28,"24-01-2017 14:31","Badly maintained Matunga station","Matunga Central Railway Workshop, Hanuman Nagar, Dadar, Mumbai, Maharashtra 400019"
W0480C211098,"Chunabhatti railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,980,313,314,28,"24-01-2017 14:31","Badly maintained Chunabhatti station","Station Rd, Vrindavan, Chunabhatti, Sion, Mumbai, Maharashtra 400022"
W0630C211100,"Matunga Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,995,313,314,28,"24-01-2017 14:32","Badly maintained Matunga Road station","Matunga Central Railway Workshop, Hanuman Nagar, Dadar, Mumbai, Maharashtra 400016"
W02110C211101,"Vikhroli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1143,313,314,28,"24-01-2017 14:34","Badly maintained Vikhroli station","Vikhroli Station Road, Ram Hajare Marg, Ashok Nagar, Vikhroli East, Mumbai, Maharashtra 400083"
